data_source,timestamp,station_id,temperature,humidity,wind_speed,wind_deg,pressure,rainfall,pbl_height,temp_gradient,pm25,pm10,no2,so2,co,o3
DEMO_SYNTHETIC,2026-01-13 18:00,Mandir_Marg,20.25,66.43,1.45,290.6,1017.83,0.0,627.7,-1.73,201.75,335.95,53.25,12.12,2.13,17.59
DEMO_SYNTHETIC,2026-01-13 19:00,Mandir_Marg,20.14,69.74,1.2,280.7,1018.17,0.0,531.7,-0.35,280.47,417.46,56.02,14.62,3.06,21.88
DEMO_SYNTHETIC,2026-01-13 20:00,Mandir_Marg,19.89,76.04,0.71,319.8,1018.08,0.0,171.5,-1.01,750.0,1000.0,102.15,24.45,7.98,10.85
DEMO_SYNTHETIC,2026-01-13 21:00,Mandir_Marg,14.93,78.62,1.08,310.2,1018.03,0.0,157.4,1.66,750.0,1000.0,71.49,10.65,8.04,16.56
DEMO_SYNTHETIC,2026-01-13 22:00,Mandir_Marg,16.02,85.22,0.68,239.4,1017.92,0.0,158.2,1.91,750.0,1000.0,68.3,22.04,7.66,16.71
DEMO_SYNTHETIC,2026-01-13 23:00,Mandir_Marg,14.39,88.84,1.25,310.0,1019.04,0.0,190.7,1.47,743.78,1000.0,37.25,14.74,7.82,7.42
DEMO_SYNTHETIC,2026-01-14 00:00,Mandir_Marg,11.78,98.0,0.77,300.3,1016.81,0.0,180.2,1.65,750.0,1000.0,56.84,17.21,7.81,17.94
DEMO_SYNTHETIC,2026-01-14 01:00,Mandir_Marg,13.21,96.25,1.06,311.6,1019.07,0.0,192.4,1.89,750.0,1000.0,41.63,9.87,7.68,15.37
DEMO_SYNTHETIC,2026-01-14 02:00,Mandir_Marg,11.0,97.22,0.99,319.1,1017.73,0.0,201.4,1.66,750.0,1000.0,46.11,11.28,7.86,17.69
DEMO_SYNTHETIC,2026-01-14 03:00,Mandir_Marg,13.96,91.25,1.27,321.4,1018.04,0.0,177.8,1.84,750.0,1000.0,32.28,10.86,7.77,15.91
DEMO_SYNTHETIC,2026-01-14 04:00,Mandir_Marg,14.94,87.42,1.05,299.8,1018.66,0.0,163.5,1.54,750.0,1000.0,42.86,11.74,7.76,23.48
DEMO_SYNTHETIC,2026-01-14 05:00,Mandir_Marg,11.8,86.42,0.95,282.9,1016.71,0.0,165.1,1.83,750.0,1000.0,51.02,15.2,7.96,14.39
DEMO_SYNTHETIC,2026-01-14 06:00,Mandir_Marg,13.53,81.0,1.0,316.4,1018.59,0.0,120.6,2.1,750.0,1000.0,41.2,15.1,7.92,19.7
DEMO_SYNTHETIC,2026-01-14 07:00,Mandir_Marg,14.64,84.67,1.57,273.1,1017.12,0.0,477.9,2.1,362.78,590.71,45.29,13.71,3.82,16.42
DEMO_SYNTHETIC,2026-01-14 08:00,Mandir_Marg,15.77,64.0,1.63,272.3,1018.21,0.0,542.5,-0.48,206.81,290.04,47.16,6.79,2.05,23.75
DEMO_SYNTHETIC,2026-01-14 09:00,Mandir_Marg,20.21,69.58,1.84,273.8,1018.82,0.0,693.0,-0.41,133.85,209.51,36.19,8.74,1.52,46.67
DEMO_SYNTHETIC,2026-01-14 10:00,Mandir_Marg,19.93,67.31,2.39,308.2,1017.79,0.0,713.1,-0.71,91.18,165.77,29.38,4.78,0.97,36.33
DEMO_SYNTHETIC,2026-01-14 11:00,Mandir_Marg,21.96,56.53,2.3,352.1,1019.25,0.0,815.1,-0.63,62.35,97.97,15.92,8.05,0.66,59.08
DEMO_SYNTHETIC,2026-01-14 12:00,Mandir_Marg,22.53,61.87,2.06,329.1,1018.74,0.0,847.3,-0.99,73.44,128.1,22.63,7.04,0.76,61.26
DEMO_SYNTHETIC,2026-01-14 13:00,Mandir_Marg,25.83,55.4,1.96,330.1,1018.37,0.0,846.7,-0.8,70.64,99.11,24.7,5.33,0.73,74.23
DEMO_SYNTHETIC,2026-01-14 14:00,Mandir_Marg,24.46,55.34,2.13,302.9,1015.73,0.0,797.6,-0.52,75.29,107.65,25.11,5.71,0.89,59.94
DEMO_SYNTHETIC,2026-01-14 15:00,Mandir_Marg,25.03,61.49,1.48,297.0,1018.43,0.0,752.5,-0.83,99.93,190.52,27.43,8.04,1.01,61.03
DEMO_SYNTHETIC,2026-01-14 16:00,Mandir_Marg,22.92,64.44,1.81,271.8,1016.46,0.0,729.1,-1.06,86.9,125.11,22.68,7.04,1.02,42.84
DEMO_SYNTHETIC,2026-01-14 17:00,Mandir_Marg,21.45,60.02,1.3,279.2,1018.63,0.0,691.4,-1.06,200.51,328.3,53.34,11.64,1.92,38.14
DEMO_SYNTHETIC,2026-01-14 18:00,Mandir_Marg,20.44,68.45,1.02,291.0,1018.07,0.0,564.0,-0.98,334.22,477.04,70.68,13.84,3.51,12.06
DEMO_SYNTHETIC,2026-01-14 19:00,Mandir_Marg,19.88,73.27,1.1,359.9,1019.31,0.0,547.9,-1.39,310.96,502.58,60.37,13.3,3.18,16.79
DEMO_SYNTHETIC,2026-01-14 20:00,Mandir_Marg,16.72,74.37,1.07,276.3,1017.6,0.0,178.9,-0.65,750.0,1000.0,63.07,12.75,7.76,17.95
DEMO_SYNTHETIC,2026-01-14 21:00,Mandir_Marg,17.42,84.36,0.61,299.5,1016.71,0.0,202.5,2.05,750.0,1000.0,113.82,24.47,7.74,20.9
DEMO_SYNTHETIC,2026-01-14 22:00,Mandir_Marg,14.43,82.9,1.04,289.8,1017.58,0.0,217.1,1.66,750.0,1000.0,43.34,10.2,7.78,21.73
DEMO_SYNTHETIC,2026-01-14 23:00,Mandir_Marg,16.41,89.86,1.36,333.7,1019.02,0.0,177.6,2.35,750.0,1000.0,35.79,9.72,7.85,18.97
DEMO_SYNTHETIC,2026-01-15 00:00,Mandir_Marg,13.88,91.16,1.23,268.0,1020.13,0.0,136.8,1.8,750.0,1000.0,33.05,11.45,7.98,21.72
DEMO_SYNTHETIC,2026-01-15 01:00,Mandir_Marg,12.24,98.0,0.77,279.8,1017.42,0.0,184.4,1.72,750.0,1000.0,55.51,19.48,7.94,16.71
DEMO_SYNTHETIC,2026-01-15 02:00,Mandir_Marg,11.1,94.52,0.71,326.7,1019.12,0.0,146.2,1.62,750.0,1000.0,69.8,20.18,7.99,11.74
DEMO_SYNTHETIC,2026-01-15 03:00,Mandir_Marg,12.4,90.71,1.11,288.6,1016.84,0.0,156.8,1.67,750.0,1000.0,40.58,9.49,8.09,10.55
DEMO_SYNTHETIC,2026-01-15 04:00,Mandir_Marg,8.7,94.14,0.79,338.3,1018.44,0.0,182.7,2.38,750.0,1000.0,60.03,20.82,7.83,18.33
DEMO_SYNTHETIC,2026-01-15 05:00,Mandir_Marg,13.84,88.51,0.74,294.4,1018.98,0.0,170.5,1.94,750.0,1000.0,55.97,17.07,7.9,18.27
DEMO_SYNTHETIC,2026-01-15 06:00,Mandir_Marg,14.61,85.19,1.46,277.5,1018.54,0.0,123.1,1.88,750.0,1000.0,32.76,10.71,7.95,21.69
DEMO_SYNTHETIC,2026-01-15 07:00,Mandir_Marg,18.42,83.12,1.46,314.7,1018.72,0.0,502.9,2.12,345.19,585.47,51.1,9.52,3.64,21.88
DEMO_SYNTHETIC,2026-01-15 08:00,Mandir_Marg,17.51,74.45,1.32,309.3,1018.83,0.0,555.1,-1.08,244.23,367.89,52.31,10.71,2.83,23.2
DEMO_SYNTHETIC,2026-01-15 09:00,Mandir_Marg,18.65,65.95,2.04,267.2,1016.27,0.0,688.5,-0.3,138.05,204.89,36.34,4.93,1.35,34.22
DEMO_SYNTHETIC,2026-01-15 10:00,Mandir_Marg,21.01,60.75,2.1,310.0,1018.08,0.0,732.4,-0.77,125.77,222.0,40.82,7.96,1.35,50.8
DEMO_SYNTHETIC,2026-01-15 11:00,Mandir_Marg,23.35,56.29,2.43,264.1,1018.22,0.0,796.9,-0.88,61.16,78.14,18.41,5.69,0.54,62.95
DEMO_SYNTHETIC,2026-01-15 12:00,Mandir_Marg,22.32,57.94,2.35,314.4,1017.38,0.0,848.8,-0.45,60.43,86.34,21.8,6.58,0.52,73.51
DEMO_SYNTHETIC,2026-01-15 13:00,Mandir_Marg,22.83,58.37,2.21,325.8,1016.86,0.0,840.9,-0.28,69.24,112.23,20.3,3.02,0.64,64.33
DEMO_SYNTHETIC,2026-01-15 14:00,Mandir_Marg,25.07,56.34,1.72,283.6,1018.23,0.0,841.8,-1.31,83.62,111.54,30.26,6.63,0.94,64.81
DEMO_SYNTHETIC,2026-01-15 15:00,Mandir_Marg,25.02,56.49,2.15,329.0,1017.88,0.0,814.1,-1.17,53.17,76.35,22.09,6.68,0.61,50.25
DEMO_SYNTHETIC,2026-01-15 16:00,Mandir_Marg,23.8,55.73,2.08,292.0,1016.81,0.0,785.2,-0.66,73.43,111.48,22.56,2.75,0.83,38.76
DEMO_SYNTHETIC,2026-01-15 17:00,Mandir_Marg,21.73,57.71,1.12,263.1,1017.78,0.0,679.0,-0.72,242.98,355.82,65.19,13.79,2.66,28.73
DEMO_SYNTHETIC,2026-01-15 18:00,Mandir_Marg,21.62,63.12,0.97,310.8,1016.59,0.0,660.2,-0.84,274.13,440.89,75.09,15.76,2.84,18.22
DEMO_SYNTHETIC,2026-01-15 19:00,Mandir_Marg,18.54,68.14,0.64,295.3,1017.37,0.0,534.4,-0.74,519.62,777.18,108.28,22.69,5.41,17.16
DEMO_SYNTHETIC,2026-01-15 20:00,Mandir_Marg,19.67,78.1,1.14,294.9,1017.2,0.0,156.2,-1.08,750.0,1000.0,65.59,14.63,7.92,14.87
DEMO_SYNTHETIC,2026-01-15 21:00,Mandir_Marg,16.21,83.16,1.19,273.1,1018.31,0.0,162.7,1.78,750.0,1000.0,54.41,11.52,7.93,23.55
DEMO_SYNTHETIC,2026-01-15 22:00,Mandir_Marg,14.68,84.69,0.62,283.8,1017.61,0.0,129.0,1.59,750.0,1000.0,82.07,24.26,7.95,17.96
DEMO_SYNTHETIC,2026-01-15 23:00,Mandir_Marg,14.33,91.42,1.12,314.3,1017.19,0.0,174.9,1.96,750.0,1000.0,38.29,15.78,7.84,10.64
DEMO_SYNTHETIC,2026-01-16 00:00,Mandir_Marg,11.95,92.9,0.89,339.4,1016.75,0.0,189.4,2.1,750.0,1000.0,48.98,13.08,7.91,10.76
DEMO_SYNTHETIC,2026-01-16 01:00,Mandir_Marg,12.17,91.78,0.62,269.1,1016.51,0.0,205.9,1.82,750.0,1000.0,74.31,22.9,7.96,16.68
DEMO_SYNTHETIC,2026-01-16 02:00,Mandir_Marg,10.5,90.94,1.32,285.3,1019.38,0.0,195.6,1.93,705.35,1000.0,33.71,10.35,7.49,17.62
DEMO_SYNTHETIC,2026-01-16 03:00,Mandir_Marg,10.6,96.05,1.15,337.7,1016.94,0.0,222.9,1.62,750.0,1000.0,48.0,11.47,7.85,20.5
DEMO_SYNTHETIC,2026-01-16 04:00,Mandir_Marg,12.93,91.88,0.84,300.3,1017.54,0.0,187.0,2.16,750.0,1000.0,53.84,17.28,7.96,12.03
DEMO_SYNTHETIC,2026-01-16 05:00,Mandir_Marg,17.25,84.84,1.04,320.3,1017.33,0.0,141.0,2.12,750.0,1000.0,43.72,13.79,7.86,19.7
DEMO_SYNTHETIC,2026-01-16 06:00,Mandir_Marg,15.56,91.79,1.54,328.8,1017.6,0.0,160.8,1.72,750.0,1000.0,27.89,7.71,7.85,14.26
DEMO_SYNTHETIC,2026-01-16 07:00,Mandir_Marg,15.39,84.31,1.25,345.2,1019.26,0.0,551.5,1.97,393.63,607.36,57.33,14.66,4.0,20.32
DEMO_SYNTHETIC,2026-01-16 08:00,Mandir_Marg,18.83,76.7,1.8,298.6,1017.5,0.0,595.9,-0.8,170.47,255.71,43.01,7.84,1.79,31.09
DEMO_SYNTHETIC,2026-01-16 09:00,Mandir_Marg,20.39,67.61,1.54,296.2,1017.08,0.0,664.0,-0.45,167.88,242.07,46.24,12.77,1.67,40.51
DEMO_SYNTHETIC,2026-01-16 10:00,Mandir_Marg,20.69,69.71,2.26,349.2,1018.73,0.0,735.6,-0.26,87.14,151.6,29.1,7.77,0.79,51.43
DEMO_SYNTHETIC,2026-01-16 11:00,Mandir_Marg,23.75,64.29,1.75,305.3,1018.32,0.0,829.8,-0.63,87.02,110.99,34.15,9.12,0.92,52.49
DEMO_SYNTHETIC,2026-01-16 12:00,Mandir_Marg,22.59,60.44,2.46,323.3,1018.27,0.0,849.4,-0.7,54.32,87.92,18.07,5.79,0.59,61.73
DEMO_SYNTHETIC,2026-01-16 13:00,Mandir_Marg,22.91,55.42,2.08,298.9,1016.51,0.0,826.8,-1.45,58.96,97.44,30.28,8.36,0.6,58.53
DEMO_SYNTHETIC,2026-01-16 14:00,Mandir_Marg,23.63,61.4,1.63,281.1,1018.06,0.0,852.7,-0.88,95.9,140.05,25.23,4.19,0.87,62.57
DEMO_SYNTHETIC,2026-01-16 15:00,Mandir_Marg,21.47,54.76,1.82,265.0,1019.53,0.0,783.0,-0.88,78.77,136.07,29.33,9.18,0.92,51.03
DEMO_SYNTHETIC,2026-01-16 16:00,Mandir_Marg,21.34,55.5,1.3,316.6,1018.46,0.0,747.5,-0.74,120.22,174.1,32.49,10.77,1.25,40.64
DEMO_SYNTHETIC,2026-01-16 17:00,Mandir_Marg,22.05,63.09,1.44,299.7,1017.15,0.0,734.3,-0.7,179.37,313.18,51.55,10.7,1.89,37.54
DEMO_SYNTHETIC,2026-01-16 18:00,Mandir_Marg,21.23,58.19,1.52,306.3,1018.36,0.0,636.2,-0.6,186.26,287.0,44.05,6.16,1.9,22.74
DEMO_SYNTHETIC,2026-01-16 19:00,Mandir_Marg,20.05,65.72,1.05,296.0,1018.29,0.0,520.4,-1.11,337.18,530.13,67.62,13.22,3.47,20.54
DEMO_SYNTHETIC,2026-01-16 20:00,Mandir_Marg,20.56,72.45,0.61,294.5,1018.51,0.0,169.8,-1.43,750.0,1000.0,120.73,26.02,7.76,17.4
DEMO_SYNTHETIC,2026-01-16 21:00,Mandir_Marg,16.56,75.42,0.86,306.5,1017.24,0.0,160.0,1.36,750.0,1000.0,84.07,14.45,7.87,20.56
DEMO_SYNTHETIC,2026-01-16 22:00,Mandir_Marg,14.34,84.17,1.37,285.0,1018.09,0.0,192.0,1.92,668.25,941.7,35.23,9.38,6.91,19.21
DEMO_SYNTHETIC,2026-01-16 23:00,Mandir_Marg,12.71,83.83,0.98,257.5,1018.08,0.0,215.8,1.69,750.0,1000.0,47.57,16.11,7.84,15.88
DEMO_SYNTHETIC,2026-01-17 00:00,Mandir_Marg,12.42,86.96,0.6,286.4,1018.4,0.0,162.4,1.42,750.0,1000.0,70.32,26.44,7.73,17.72
DEMO_SYNTHETIC,2026-01-17 01:00,Mandir_Marg,10.33,92.08,1.29,317.5,1018.54,0.0,171.9,1.63,750.0,1000.0,36.66,11.12,7.86,24.31
DEMO_SYNTHETIC,2026-01-17 02:00,Mandir_Marg,11.5,96.76,1.36,287.8,1017.21,0.0,225.0,1.7,602.34,1000.0,35.52,12.91,6.37,17.55
DEMO_SYNTHETIC,2026-01-17 03:00,Mandir_Marg,11.87,91.03,1.19,300.8,1017.2,0.0,194.0,1.91,750.0,1000.0,37.55,10.42,7.8,16.24
DEMO_SYNTHETIC,2026-01-17 04:00,Mandir_Marg,13.67,93.65,0.81,295.8,1017.16,0.0,220.1,1.65,750.0,1000.0,47.25,16.89,7.93,16.16
DEMO_SYNTHETIC,2026-01-17 05:00,Mandir_Marg,13.92,88.36,0.85,310.4,1017.82,0.0,191.4,1.61,750.0,1000.0,51.63,16.67,7.97,24.79
DEMO_SYNTHETIC,2026-01-17 06:00,Mandir_Marg,16.55,91.32,0.94,299.5,1017.29,0.0,187.1,1.62,750.0,1000.0,45.2,18.88,7.96,14.0
DEMO_SYNTHETIC,2026-01-17 07:00,Mandir_Marg,15.81,81.18,1.37,309.0,1017.12,0.0,487.5,2.06,387.77,636.08,48.27,9.1,3.96,15.05
DEMO_SYNTHETIC,2026-01-17 08:00,Mandir_Marg,16.35,72.46,1.73,271.9,1017.07,0.0,581.7,-0.27,193.63,298.61,39.62,10.86,2.04,29.76
DEMO_SYNTHETIC,2026-01-17 09:00,Mandir_Marg,21.8,68.14,2.17,256.5,1017.87,0.0,703.1,-0.69,114.44,185.59,31.56,10.0,1.37,38.38
DEMO_SYNTHETIC,2026-01-17 10:00,Mandir_Marg,20.91,68.8,1.7,289.2,1018.31,0.0,743.1,-0.32,142.24,246.43,41.14,11.24,1.58,47.89
DEMO_SYNTHETIC,2026-01-17 11:00,Mandir_Marg,21.53,60.22,2.37,306.5,1017.66,0.0,796.9,-0.22,74.48,106.6,16.82,7.44,0.73,52.7
DEMO_SYNTHETIC,2026-01-17 12:00,Mandir_Marg,24.46,56.16,2.45,302.4,1019.63,0.0,867.3,-1.04,52.31,82.08,21.48,4.98,0.57,67.24
DEMO_SYNTHETIC,2026-01-17 13:00,Mandir_Marg,26.15,53.3,1.75,342.1,1018.08,0.0,881.2,-1.05,71.49,101.27,29.07,7.73,0.84,72.09
DEMO_SYNTHETIC,2026-01-17 14:00,Mandir_Marg,23.67,58.23,2.24,330.4,1018.11,0.0,841.9,-0.6,57.71,81.89,14.91,4.1,0.71,62.3
DEMO_SYNTHETIC,2026-01-17 15:00,Mandir_Marg,23.68,54.52,1.79,321.0,1017.74,0.0,811.6,-0.81,71.76,98.02,25.78,6.59,0.88,59.14
DEMO_SYNTHETIC,2026-01-17 16:00,Mandir_Marg,23.7,51.54,2.0,295.5,1017.56,0.0,728.2,-0.55,84.37,132.02,27.89,9.37,0.98,49.93
DEMO_SYNTHETIC,2026-01-17 17:00,Mandir_Marg,21.59,65.88,1.28,302.6,1018.78,0.0,711.1,-0.84,202.86,289.23,57.0,11.81,2.08,30.38
DEMO_SYNTHETIC,2026-01-17 18:00,Mandir_Marg,20.18,63.75,1.53,289.1,1018.22,0.0,592.7,-1.06,199.11,268.52,46.45,12.73,2.08,24.55
DEMO_SYNTHETIC,2026-01-17 19:00,Mandir_Marg,21.17,72.36,0.67,308.2,1017.83,0.0,499.2,-0.88,545.03,838.2,106.03,21.86,5.65,18.45
DEMO_SYNTHETIC,2026-01-17 20:00,Mandir_Marg,19.43,76.59,1.22,285.1,1019.28,0.0,203.1,-0.91,743.94,1000.0,57.64,9.95,7.89,19.81
DEMO_SYNTHETIC,2026-01-17 21:00,Mandir_Marg,16.74,77.26,1.38,321.3,1017.37,0.0,186.2,1.8,750.0,1000.0,45.82,12.48,7.72,11.87
DEMO_SYNTHETIC,2026-01-17 22:00,Mandir_Marg,13.56,75.62,1.2,278.6,1017.87,0.0,179.0,1.28,739.29,1000.0,38.08,9.51,7.74,21.24
DEMO_SYNTHETIC,2026-01-17 23:00,Mandir_Marg,15.02,89.1,1.13,297.9,1018.44,0.0,170.0,2.0,750.0,1000.0,41.18,10.66,7.94,13.73
DEMO_SYNTHETIC,2026-01-18 00:00,Mandir_Marg,11.65,91.23,0.62,275.3,1019.07,0.0,140.6,1.57,750.0,1000.0,74.43,25.24,7.8,16.1
DEMO_SYNTHETIC,2026-01-18 01:00,Mandir_Marg,13.06,91.61,0.76,280.0,1018.71,0.0,198.9,1.63,750.0,1000.0,64.5,17.98,7.83,26.66
DEMO_SYNTHETIC,2026-01-18 02:00,Mandir_Marg,11.66,96.85,1.2,322.4,1018.49,0.0,154.2,1.58,750.0,1000.0,45.94,14.96,7.88,23.51
DEMO_SYNTHETIC,2026-01-18 03:00,Mandir_Marg,13.42,95.64,1.01,305.2,1018.32,0.0,189.0,2.05,750.0,1000.0,49.61,16.75,7.88,17.75
DEMO_SYNTHETIC,2026-01-18 04:00,Mandir_Marg,11.19,87.09,1.39,255.1,1017.74,0.0,177.3,1.68,715.99,1000.0,28.72,12.02,7.44,21.94
DEMO_SYNTHETIC,2026-01-18 05:00,Mandir_Marg,12.89,94.64,0.64,266.8,1017.43,0.0,173.5,1.52,750.0,1000.0,74.84,22.15,7.89,15.56
DEMO_SYNTHETIC,2026-01-18 06:00,Mandir_Marg,16.63,86.48,1.37,317.8,1017.12,0.0,171.2,1.95,743.22,1000.0,35.53,9.65,7.7,16.49
DEMO_SYNTHETIC,2026-01-18 07:00,Mandir_Marg,16.0,80.78,1.79,303.7,1017.73,0.0,493.4,1.38,294.54,487.66,39.87,9.26,3.13,11.1
DEMO_SYNTHETIC,2026-01-18 08:00,Mandir_Marg,18.01,74.71,1.86,304.9,1017.5,0.0,578.6,-1.14,163.89,251.61,32.8,6.39,1.96,21.99
DEMO_SYNTHETIC,2026-01-18 09:00,Mandir_Marg,19.27,71.45,1.93,297.9,1016.36,0.0,602.2,-0.45,143.15,232.16,32.42,4.18,1.49,47.36
DEMO_SYNTHETIC,2026-01-18 10:00,Mandir_Marg,19.29,56.89,2.15,295.4,1018.1,0.0,756.6,-0.34,103.59,183.4,37.07,7.55,1.16,42.24
DEMO_SYNTHETIC,2026-01-18 11:00,Mandir_Marg,21.58,61.33,1.69,285.3,1019.58,0.0,811.3,-0.65,87.51,139.33,23.19,6.17,0.86,59.83
DEMO_SYNTHETIC,2026-01-18 12:00,Mandir_Marg,22.77,56.28,1.88,309.4,1018.41,0.0,826.9,-1.19,76.46,142.47,23.37,9.96,0.82,62.16
DEMO_SYNTHETIC,2026-01-18 13:00,Mandir_Marg,23.08,53.97,1.76,291.4,1016.8,0.0,782.2,-1.04,91.09,132.87,17.18,4.58,1.12,63.21
DEMO_SYNTHETIC,2026-01-18 14:00,Mandir_Marg,23.87,59.44,1.82,313.0,1018.69,0.0,859.6,-0.81,69.98,100.34,25.08,7.21,0.68,65.3
DEMO_SYNTHETIC,2026-01-18 15:00,Mandir_Marg,23.47,54.49,1.77,349.3,1018.79,0.0,804.0,-0.9,83.75,106.41,25.82,11.43,0.93,55.0
DEMO_SYNTHETIC,2026-01-18 16:00,Mandir_Marg,24.7,63.16,1.52,246.9,1018.27,0.0,739.0,-0.43,107.7,152.75,24.17,8.25,1.0,44.22
DEMO_SYNTHETIC,2026-01-18 17:00,Mandir_Marg,24.2,69.17,1.3,308.7,1019.14,0.0,666.9,-1.13,213.75,302.03,57.6,12.85,2.27,30.0
DEMO_SYNTHETIC,2026-01-18 18:00,Mandir_Marg,20.59,62.2,1.18,297.8,1019.25,0.0,615.5,-0.76,243.0,418.24,55.74,10.34,2.55,17.49
DEMO_SYNTHETIC,2026-01-18 19:00,Mandir_Marg,20.47,67.94,0.67,249.5,1019.59,0.0,449.3,-1.3,592.07,885.48,99.93,22.44,6.15,13.37
DEMO_SYNTHETIC,2026-01-18 20:00,Mandir_Marg,21.67,70.82,0.69,315.8,1015.9,0.0,200.9,-1.1,750.0,1000.0,99.4,21.45,7.78,14.61
DEMO_SYNTHETIC,2026-01-18 21:00,Mandir_Marg,15.54,84.91,0.66,328.6,1019.65,0.0,220.8,1.55,750.0,1000.0,114.79,21.72,7.93,19.33
DEMO_SYNTHETIC,2026-01-18 22:00,Mandir_Marg,14.8,94.66,1.27,294.4,1019.44,0.0,200.7,1.66,749.32,1000.0,40.27,11.51,7.85,17.98
DEMO_SYNTHETIC,2026-01-18 23:00,Mandir_Marg,14.73,93.09,0.91,318.3,1017.47,0.0,206.5,1.13,750.0,1000.0,41.6,16.77,7.98,16.75
DEMO_SYNTHETIC,2026-01-19 00:00,Mandir_Marg,13.61,93.24,1.3,309.3,1017.56,0.0,191.1,1.91,750.0,1000.0,31.94,13.57,7.83,14.33
DEMO_SYNTHETIC,2026-01-19 01:00,Mandir_Marg,12.43,89.16,0.77,301.7,1018.44,0.0,190.4,2.03,750.0,1000.0,53.73,17.72,7.75,18.62
DEMO_SYNTHETIC,2026-01-19 02:00,Mandir_Marg,12.2,92.34,0.77,317.3,1017.29,0.0,163.4,1.7,750.0,1000.0,58.87,20.45,7.95,15.09
DEMO_SYNTHETIC,2026-01-19 03:00,Mandir_Marg,13.21,98.0,0.8,315.8,1017.99,0.0,178.8,1.77,750.0,1000.0,52.43,21.09,7.97,11.39
DEMO_SYNTHETIC,2026-01-19 04:00,Mandir_Marg,16.12,94.14,0.96,290.1,1017.65,0.0,206.9,2.1,750.0,1000.0,49.32,18.1,7.88,20.71
DEMO_SYNTHETIC,2026-01-19 05:00,Mandir_Marg,14.85,88.68,0.65,275.7,1018.22,0.0,179.6,2.17,750.0,1000.0,75.05,21.68,7.85,20.3
DEMO_SYNTHETIC,2026-01-19 06:00,Mandir_Marg,14.59,86.53,0.92,293.0,1017.45,0.0,221.0,1.76,750.0,1000.0,52.72,11.61,7.92,20.17
DEMO_SYNTHETIC,2026-01-19 07:00,Mandir_Marg,15.47,75.61,1.74,0.5,1018.04,0.0,564.1,1.77,249.6,421.69,40.47,8.59,2.7,10.12
DEMO_SYNTHETIC,2026-01-19 08:00,Mandir_Marg,17.12,69.65,1.9,304.7,1016.61,0.0,629.5,-0.68,157.64,248.16,30.85,6.91,1.6,26.93
DEMO_SYNTHETIC,2026-01-19 09:00,Mandir_Marg,18.48,68.84,2.01,290.6,1017.13,0.0,659.8,-0.85,132.77,205.96,30.32,5.65,1.21,35.64
DEMO_SYNTHETIC,2026-01-19 10:00,Mandir_Marg,18.26,62.78,2.21,282.0,1018.05,0.0,771.7,-1.26,101.82,136.88,28.63,6.68,1.01,37.48
DEMO_SYNTHETIC,2026-01-19 11:00,Mandir_Marg,22.66,66.05,2.0,297.4,1019.44,0.0,840.1,-0.31,59.31,82.83,18.23,4.61,0.55,55.76
DEMO_SYNTHETIC,2026-01-19 12:00,Mandir_Marg,24.98,52.59,1.98,343.5,1018.6,0.0,822.0,-0.85,77.43,118.36,24.73,9.79,0.91,65.1
DEMO_SYNTHETIC,2026-01-19 13:00,Mandir_Marg,24.37,60.88,1.99,304.4,1018.52,0.0,845.0,-0.47,66.73,107.62,24.37,7.11,0.86,68.59
DEMO_SYNTHETIC,2026-01-19 14:00,Mandir_Marg,21.72,56.97,2.04,321.1,1019.59,0.0,785.3,-0.3,77.71,122.69,30.42,9.92,0.82,60.69
DEMO_SYNTHETIC,2026-01-19 15:00,Mandir_Marg,26.1,58.29,2.2,298.8,1016.2,0.0,839.5,-1.0,55.87,84.8,24.26,7.09,0.62,58.23
DEMO_SYNTHETIC,2026-01-19 16:00,Mandir_Marg,22.85,61.2,1.7,317.6,1018.07,0.0,734.7,-0.91,92.72,126.35,29.39,10.49,1.1,44.99
DEMO_SYNTHETIC,2026-01-19 17:00,Mandir_Marg,21.33,57.87,1.4,313.0,1018.29,0.0,666.4,-0.87,198.26,344.68,54.77,10.4,1.89,29.98
DEMO_SYNTHETIC,2026-01-19 18:00,Mandir_Marg,18.3,67.55,1.02,310.1,1017.48,0.0,585.6,-0.61,303.76,489.78,72.1,14.68,3.21,15.02
DEMO_SYNTHETIC,2026-01-19 19:00,Mandir_Marg,20.73,67.67,0.84,302.8,1018.35,0.0,546.7,-0.53,402.87,688.05,78.67,15.84,4.37,14.53
DEMO_SYNTHETIC,2026-01-19 20:00,Mandir_Marg,18.45,70.52,0.7,270.1,1017.42,0.0,139.6,-0.59,750.0,1000.0,99.22,19.06,7.74,12.79
DEMO_SYNTHETIC,2026-01-19 21:00,Mandir_Marg,18.27,76.75,0.72,328.9,1017.03,0.0,221.9,2.26,750.0,1000.0,100.94,19.07,7.99,18.32
DEMO_SYNTHETIC,2026-01-19 22:00,Mandir_Marg,15.59,86.63,0.63,311.5,1019.27,0.0,196.3,1.69,750.0,1000.0,78.25,26.04,8.07,19.53
DEMO_SYNTHETIC,2026-01-19 23:00,Mandir_Marg,13.02,93.74,0.66,284.6,1017.58,0.0,201.4,2.01,750.0,1000.0,71.96,23.57,7.74,20.4
DEMO_SYNTHETIC,2026-01-20 00:00,Mandir_Marg,13.7,94.67,0.7,273.7,1017.62,0.0,149.4,1.46,750.0,1000.0,70.92,21.09,7.83,18.58
